"stockid","commonname","region","year","sst","R","UdivUmsypref","sst.z","n.obs"
"SCMPBP","Scampi","New Zealand",1992,18.070078343153,16882717.28,0.212376416524773,-2.04539549388278,26
"SCMPBP","Scampi","New Zealand",1993,18.2007926834954,12638549.17,0.146838381737832,-1.69287193892589,26
"SCMPBP","Scampi","New Zealand",1994,18.3361828294065,12866042.76,0.140201618721432,-1.32773820212478,26
"SCMPBP","Scampi","New Zealand",1995,18.8222344782617,9917528.646,0.141860809475532,-0.0169053225932424,26
"SCMPBP","Scampi","New Zealand",1996,18.9603209329976,4435006.682,0.15762312163948,0.35550009051891,26
"SCMPBP","Scampi","New Zealand",1997,18.5124193529288,3822878.229,0.174215029180478,-0.852445853767402,26
"SCMPBP","Scampi","New Zealand",1998,19.7068370050854,5482146.731,0.180022196819827,2.36877957366896,26
"SCMPBP","Scampi","New Zealand",1999,19.3219587935342,3491224.652,0.205739653508374,1.33080137628009,26
"SCMPBP","Scampi","New Zealand",2000,18.9255466229386,5578529.85,0.253856185377268,0.261717240289467,26
"SCMPBP","Scampi","New Zealand",2001,19.2805488473839,2779770.084,0.285380809705164,1.21912287651305,26
"SCMPBP","Scampi","New Zealand",2002,19.000673999389,7325175.904,0.31690543403306,0.464328290855959,26
"SCMPBP","Scampi","New Zealand",2003,18.8667845924695,8847234.575,0.311927861770761,0.103241897620938,26
"SCMPBP","Scampi","New Zealand",2004,18.6938221487734,4675471.528,0.31773502941011,-0.363220583588573,26
"SCMPBP","Scampi","New Zealand",2005,19.0621645384365,4089072.217,0.302802312623212,0.630162149363442,26
"SCMPBP","Scampi","New Zealand",2006,18.8596322072877,5070531.953,0.295335954229763,0.0839526272615828,26
"SCMPBP","Scampi","New Zealand",2007,18.8377396563689,3032205.566,0.311927861770761,0.0249105982328316,26
"SCMPBP","Scampi","New Zealand",2008,18.8192106584708,10022814.33,0.308609480262561,-0.0250602633552416,26
"SCMPBP","Scampi","New Zealand",2009,18.7830846673912,7788712.489,0.265470520655967,-0.122488462651221,26
"SCMPBP","Scampi","New Zealand",2010,19.0219538344277,8617386.588,0.341793295344557,0.521717886191006,26
"SCMPWHB","Scampi","New Zealand",1986,16.4646136616216,10352021,0,-0.0905390700413452,25
"SCMPWHB","Scampi","New Zealand",1987,16.2025474490541,14353585,0,-0.732497545194282,25
"SCMPWHB","Scampi","New Zealand",1988,16.6867212418354,94836976,0.00850449102114689,0.453536574495386,25
"SCMPWHB","Scampi","New Zealand",1989,16.9074907682159,23269758,0.0302133233646008,0.994334516843487,25
"SCMPWHB","Scampi","New Zealand",1990,16.8405457229325,16003737,0.25306886237016,0.830345657813796,25
"SCMPWHB","Scampi","New Zealand",1991,16.0643578478784,21457741,0.464820359455397,-1.07100736217382,25
"SCMPWHB","Scampi","New Zealand",1992,15.5230741428606,17021748,0.30385479053288,-2.39693815841817,25
"SCMPWHB","Scampi","New Zealand",1993,15.6444815379201,9648409,0.305576347419752,-2.09953810275623,25
"SCMPWHB","Scampi","New Zealand",1994,15.9168729619546,12489044,0.354640718695599,-1.43228694700914,25
"SCMPWHB","Scampi","New Zealand",1995,16.5501041213671,12103423,0.339146706713752,0.118878712742118,25
"SCMPWHB","Scampi","New Zealand",1996,16.6355904720046,13753287,0.39251497020678,0.328286429837683,25
"SCMPWHB","Scampi","New Zealand",1997,16.2234142404614,11284342,0.405426646858318,-0.68138216690143,25
"SCMPWHB","Scampi","New Zealand",1998,17.0479624885501,10647701,0.509580838514065,1.33843462232591,25
"SCMPWHB","Scampi","New Zealand",1999,17.0738716793783,11208064,0.628368263708222,1.40190188303672,25
"SCMPWHB","Scampi","New Zealand",2000,16.7044355128751,13214408,0.608570359509195,0.49692952589374,25
"SCMPWHB","Scampi","New Zealand",2001,17.104400548068,15289786,0.509580838514065,1.47668552569014,25
"SCMPWHB","Scampi","New Zealand",2002,16.8271876790307,18348730,0.989895209951308,0.797623738378964,25
"SCMPWHB","Scampi","New Zealand",2003,16.6205430662993,13213149,0.612013473282939,0.291426242761511,25
"SCMPWHB","Scampi","New Zealand",2004,16.449516666658,12069907,0.275449101899494,-0.12752073116917,25
"SCMPWHB","Scampi","New Zealand",2005,16.7506425471017,14163282,0.216916167745852,0.610118467508289,25
"SCMPWHB","Scampi","New Zealand",2006,16.5110924316175,27187263,0.273727545012623,0.0233155166344075,25
"SCMPWHB","Scampi","New Zealand",2007,16.3838506286794,28535543,0.295247006098521,-0.288376528629969,25
"SCMPWHB","Scampi","New Zealand",2008,16.5323208805287,35364039,0.236714071944878,0.0753168126404216,25
"SCMPWHB","Scampi","New Zealand",2009,16.3078420162201,44772284,0.192814371329646,-0.474567539194889,25
"SCMPWHB","Scampi","New Zealand",2010,16.5658785935604,17535985,0.455351796577602,0.157519924885958,25
"SCUPNWATLC","Scup","US East Coast",1984,14.4480653709056,1.46e+11,4.27,-0.81098240132298,36
"SCUPNWATLC","Scup","US East Coast",1985,15.0748371902634,1.33e+11,5.4,0.361662027930167,36
"SCUPNWATLC","Scup","US East Coast",1986,14.9581495126088,9.25e+10,5.15,0.143347880838559,36
"SCUPNWATLC","Scup","US East Coast",1987,14.3156201851134,6.92e+10,5.35,-1.0587776985968,36
"SCUPNWATLC","Scup","US East Coast",1988,13.7915971302519,1.3e+11,5.35,-2.03918667217378,36
"SCUPNWATLC","Scup","US East Coast",1989,14.5554138270079,7.45e+10,5.15,-0.610141257625312,36
"SCUPNWATLC","Scup","US East Coast",1990,14.8122749141618,1.13e+11,4.22,-0.129572869513113,36
"SCUPNWATLC","Scup","US East Coast",1991,15.0198967877556,9.94e+10,7.1,0.258872535882314,36
"SCUPNWATLC","Scup","US East Coast",1992,14.2643746698604,3.96e+10,7.35,-1.15465432567172,36
"SCUPNWATLC","Scup","US East Coast",1993,14.1435447802731,3.98e+10,6.8,-1.38071824963212,36
"SCUPNWATLC","Scup","US East Coast",1994,14.4627528073741,7.3e+10,8.25,-0.783503277305496,36
"SCUPNWATLC","Scup","US East Coast",1995,15.215554281777,4.27e+10,6.35,0.624933458405777,36
"SCUPNWATLC","Scup","US East Coast",1996,13.8957854065241,3.7e+10,5.35,-1.84425799479759,36
"SCUPNWATLC","Scup","US East Coast",1997,14.3606206166978,9.33e+10,3.755,-0.974585168266543,36
"SCUPNWATLC","Scup","US East Coast",1998,14.727766578104,1.07e+11,2.285,-0.287681811943185,36
"SCUPNWATLC","Scup","US East Coast",1999,15.3039951967258,2.24e+11,1.505,0.790399969550174,36
"SCUPNWATLC","Scup","US East Coast",2000,14.8878501817292,1.48e+11,1.295,0.0118229523236632,36
"SCUPNWATLC","Scup","US East Coast",2001,14.9866754026974,1.41e+11,0.665,0.19671774379149,36
"SCUPNWATLC","Scup","US East Coast",2002,15.3918674623265,8.99e+10,0.47,0.954802579176262,36
"SCUPNWATLC","Scup","US East Coast",2003,14.3376264957821,9.15e+10,0.685,-1.01760549394902,36
"SCUPNWATLC","Scup","US East Coast",2004,14.2573678797367,1.39e+11,0.56,-1.16776351972247,36
"SCUPNWATLC","Scup","US East Coast",2005,14.4208650063066,2.19e+11,0.345,-0.861872302616487,36
"SCUPNWATLC","Scup","US East Coast",2006,15.1104657299378,2.55e+11,0.44,0.428320431006454,36
"SCUPNWATLC","Scup","US East Coast",2007,14.8364168826272,2.58e+11,0.435,-0.084405004657348,36
"SCUPNWATLC","Scup","US East Coast",2008,14.9512959929074,2.27e+11,0.26,0.130525444585989,36
"SCUPNWATLC","Scup","US East Coast",2009,14.8982688843035,1.3e+11,0.29,0.0313155860963734,36
"SCUPNWATLC","Scup","US East Coast",2010,15.0522565678054,1.49e+11,0.38,0.319415327748955,36
"SCUPNWATLC","Scup","US East Coast",2011,15.2449899339208,2.17e+11,0.395,0.680005419910408,36
"SCUPNWATLC","Scup","US East Coast",2012,16.2910244324628,1.25e+11,0.39,2.63705978904064,36
"SCUPNWATLC","Scup","US East Coast",2013,15.173286505774,1.22e+11,0.575,0.545853527662202,36
"SCUPNWATLC","Scup","US East Coast",2014,15.1062611551846,2.83e+11,0.525,0.420453977842093,36
"SCUPNWATLC","Scup","US East Coast",2015,15.4896346646197,4.15e+11,0.7,1.13771789475356,36
"SCUPNWATLC","Scup","US East Coast",2016,15.789441779548,1.43e+11,0.57,1.69863517327981,36
"SCUPNWATLC","Scup","US East Coast",2017,15.4052140642615,8.43e+10,0.63,0.97977309942807,36
"SCUPNWATLC","Scup","US East Coast",2018,15.3733460529178,1e+11,0.555,0.920150370997401,36
"SCUPNWATLC","Scup","US East Coast",2019,15.3807073691312,3.41e+10,0.68,0.933922857543556,36
"SDOGATLC","Spiny dogfish","US East Coast",1990,13.427196375529,1710,0.360655733270626,-0.0351680991641211,26
"SDOGATLC","Spiny dogfish","US East Coast",1991,13.4790751552582,2410,0.336065569638538,0.0521776349505167,26
"SDOGATLC","Spiny dogfish","US East Coast",1992,12.7033352907499,1730,0.725409827146601,-1.2538971860293,26
"SDOGATLC","Spiny dogfish","US East Coast",1993,12.7692570487658,1210,1.3401639179488,-1.14290798431558,26
"SDOGATLC","Spiny dogfish","US East Coast",1994,13.1378202764193,9820,1.90573768148683,-0.522376316934521,26
"SDOGATLC","Spiny dogfish","US East Coast",1995,13.6013181829453,590,1.71311473303547,0.257992171249562,26
"SDOGATLC","Spiny dogfish","US East Coast",1996,12.4496034733454,2120,1.45491801489855,-1.68109289061452,26
"SDOGATLC","Spiny dogfish","US East Coast",1997,12.842125989596,100,0.959016381651438,-1.02022215469134,26
"SDOGATLC","Spiny dogfish","US East Coast",1998,13.1429540745417,130,1.2540983452365,-0.513732795091137,26
"SDOGATLC","Spiny dogfish","US East Coast",1999,13.9051329310735,50,1.18442621494558,0.769510027849698,26
"SDOGATLC","Spiny dogfish","US East Coast",2000,13.5284833240509,160,0.6229508120129,0.135363723694025,26
"SDOGATLC","Spiny dogfish","US East Coast",2001,13.4990135884285,70,0.446721305982935,0.0857469881898567,26
"SDOGATLC","Spiny dogfish","US East Coast",2002,13.8286273272832,120,0.676229499882424,0.640701328766401,26
"SDOGATLC","Spiny dogfish","US East Coast",2003,12.8185976743698,270,0.688524581698468,-1.05983561469638,26
"SDOGATLC","Spiny dogfish","US East Coast",2004,12.6222626694043,1560,1.94262292693496,-1.39039514656332,26
"SDOGATLC","Spiny dogfish","US East Coast",2005,12.8873579096794,690,0.524590157484547,-0.944067409230444,26
"SDOGATLC","Spiny dogfish","US East Coast",2006,13.6793978595734,270,0.360655733270626,0.389451058874018,26
"SDOGATLC","Spiny dogfish","US East Coast",2007,13.195840780735,560,0.368852454481322,-0.424690065067962,26
"SDOGATLC","Spiny dogfish","US East Coast",2008,13.4910974518458,1050,0.450819666588283,0.0724189807699263,26
"SDOGATLC","Spiny dogfish","US East Coast",2009,13.4907595570882,6710,0.463114748404327,0.0718500840878902,26
"SDOGATLC","Spiny dogfish","US East Coast",2010,13.804909025828,2590,0.381147536297366,0.600767998349403,26
"SDOGATLC","Spiny dogfish","US East Coast",2011,13.8130099447568,3470,0.467213109009675,0.614407114661172,26
"SDOGATLC","Spiny dogfish","US East Coast",2012,14.9830495897929,9050,0.610655730196856,2.58434496347655,26
"SDOGATLC","Spiny dogfish","US East Coast",2015,14.0832666953405,2390,0.516393436273851,1.06942503147395,26
"SDOGATLC","Spiny dogfish","US East Coast",2016,14.4523417917887,3110,0.864754087728433,1.69081850701389,26
"SDOGATLC","Spiny dogfish","US East Coast",2017,14.014359887441,530,0.827868842280301,0.953410048991807,26
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1989,14.8033783659339,873228,5.77425,-1.06254981652658,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1990,14.9855037579934,835308,3.2155,-0.723777160610151,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1991,14.6226998195052,758165,3.649875,-1.3986311852397,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1992,14.0850475364261,662920,4.13125,-2.39872178127661,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1993,14.3850698628359,610832,2.43375,-1.84064825181033,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1994,15.5150632609924,446228,4.20825,0.261260001248904,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1995,15.2170744397574,356800,3.2565,-0.293030991685281,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1996,14.9828539192677,329442,3.711875,-0.728706143289084,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1997,14.5766634063588,243937,3.2845,-1.484263824237,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1998,15.0532646311654,151745,3.29125,-0.597734708692213,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",1999,15.6352420142955,104282,4.0315,0.484805301444692,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2000,15.831881571975,99571,10.40375,0.85057585359018,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2001,16.0361687756247,89832,10.535375,1.23057184298819,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2002,15.8573619888888,96531,3.6125,0.897972146957805,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2003,15.175754007366,57614,3.75875,-0.369891403440917,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2004,15.0818881516655,49840,4.841875,-0.544491907390076,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2005,15.3179563159744,58953,9.24475,-0.105379941200787,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2006,15.3605445010795,68041,4.267,-0.0261613741708681,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2007,15.6018170805441,65118,4.046875,0.422631359344992,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2008,15.8300668978029,84936,11.039375,0.847200366065057,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2009,15.7310970748464,69281,6.07475,0.663105938597197,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2010,15.992919433448,66731,3.949125,1.15012345328176,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2011,15.5061619844702,57066,5.218375,0.244702677449226,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2012,16.0675753636493,48735,3.8285,1.28899144674608,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2013,15.6259084410138,62597,4.188875,0.467443859560746,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2014,16.0290258833104,65073,8.07725,1.21728530137597,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2015,15.8065286800265,65231,19.049125,0.803416770260657,28
"SDOGBLKGSA29","Spiny dogfish","Mediterranean-Black Sea",2016,15.7745334183176,65271,11.735125,0.743902170658179,28
"SFLOUNMATLC","Summer flounder","US East Coast",1982,16.6754937391906,81800000,1.76777251184834,-1.65706894470748,38
"SFLOUNMATLC","Summer flounder","US East Coast",1983,17.1871404392379,1.02e+08,2.55924170616114,-0.461530253318345,38
"SFLOUNMATLC","Summer flounder","US East Coast",1984,17.0408009709347,46600000,2.91469194312796,-0.803474208820483,38
"SFLOUNMATLC","Summer flounder","US East Coast",1985,17.5907817859025,77800000,2.98578199052133,0.481637849470811,38
"SFLOUNMATLC","Summer flounder","US East Coast",1986,17.5191330228533,80900000,3.15165876777251,0.314219847150905,38
"SFLOUNMATLC","Summer flounder","US East Coast",1987,16.9421201107048,53700000,3.03317535545024,-1.03405673088796,38
"SFLOUNMATLC","Summer flounder","US East Coast",1988,16.4533349573612,12400000,3.83886255924171,-2.17617601465315,38
"SFLOUNMATLC","Summer flounder","US East Coast",1989,17.1495906646763,36800000,3.03317535545024,-0.549270892195099,38
"SFLOUNMATLC","Summer flounder","US East Coast",1990,17.4472562174002,43800000,2.03080568720379,0.146268989802097,38
"SFLOUNMATLC","Summer flounder","US East Coast",1991,17.5889581299963,47500000,2.51184834123223,0.477376605930217,38
"SFLOUNMATLC","Summer flounder","US East Coast",1992,17.0373885163239,47100000,2.79620853080569,-0.811447917083319,38
"SFLOUNMATLC","Summer flounder","US East Coast",1993,16.8754411722933,43800000,2.39336492890995,-1.1898619980075,38
"SFLOUNMATLC","Summer flounder","US East Coast",1994,17.1504146265132,58200000,2.27014218009479,-0.547345582687286,38
"SFLOUNMATLC","Summer flounder","US East Coast",1995,17.7472920914491,78100000,3.43601895734597,0.847347480481426,38
"SFLOUNMATLC","Summer flounder","US East Coast",1996,16.5921885931776,59200000,2.74881516587678,-1.85172382128766,38
"SFLOUNMATLC","Summer flounder","US East Coast",1997,17.0844023021914,5.2e+07,1.81279620853081,-0.701593206737132,38
"SFLOUNMATLC","Summer flounder","US East Coast",1998,17.3207670159283,54100000,1.87203791469194,-0.149291861833592,38
"SFLOUNMATLC","Summer flounder","US East Coast",1999,17.8290021100215,43600000,1.35545023696682,1.03827510430544,38
"SFLOUNMATLC","Summer flounder","US East Coast",2000,17.4328980289754,59800000,1.61611374407583,0.112718944822791,38
"SFLOUNMATLC","Summer flounder","US East Coast",2001,17.4362340470155,6.4e+07,1.08056872037915,0.120514047657894,38
"SFLOUNMATLC","Summer flounder","US East Coast",2002,17.8598310464904,66700000,0.992890995260663,1.11031150434386,38
"SFLOUNMATLC","Summer flounder","US East Coast",2003,17.039445619498,49200000,0.957345971563981,-0.806641189244387,38
"SFLOUNMATLC","Summer flounder","US East Coast",2004,16.9188118463471,70800000,1.0260663507109,-1.08851996082022,38
"SFLOUNMATLC","Summer flounder","US East Coast",2005,17.0243046553362,39800000,1.07109004739336,-0.842020306277091,38
"SFLOUNMATLC","Summer flounder","US East Coast",2006,17.5473736524582,47700000,0.789099526066351,0.38020828284047,38
"SFLOUNMATLC","Summer flounder","US East Coast",2007,17.3945063863482,52200000,0.601895734597156,0.0230111558688914,38
"SFLOUNMATLC","Summer flounder","US East Coast",2008,17.3597199604625,61800000,0.760663507109005,-0.0582725074043261,38
"SFLOUNMATLC","Summer flounder","US East Coast",2009,17.315712175199,73500000,0.81042654028436,-0.161103249789636,38
"SFLOUNMATLC","Summer flounder","US East Coast",2010,17.4080521748179,50700000,0.895734597156398,0.0546629073986108,38
"SFLOUNMATLC","Summer flounder","US East Coast",2011,17.5669312200376,31400000,1.05687203791469,0.425907451326197,38
"SFLOUNMATLC","Summer flounder","US East Coast",2012,18.3985207449822,34600000,0.969194312796208,2.36904018790648,38
"SFLOUNMATLC","Summer flounder","US East Coast",2013,17.4885785182317,36800000,1.09241706161137,0.242824697982598,38
"SFLOUNMATLC","Summer flounder","US East Coast",2014,17.5217208890688,41100000,1.00473933649289,0.320266781858941,38
"SFLOUNMATLC","Summer flounder","US East Coast",2015,17.9335822917166,28400000,0.992890995260663,1.28264226929925,38
"SFLOUNMATLC","Summer flounder","US East Coast",2016,18.1680646056221,33100000,0.981042654028436,1.83054510673485,38
"SFLOUNMATLC","Summer flounder","US East Coast",2017,17.8726671664488,44600000,0.78436018957346,1.14030500973764,38
"SFLOUNMATLC","Summer flounder","US East Coast",2018,17.8285892747697,60600000,0.677725118483412,1.03731045327447,38
"SFLOUNMATLC","Summer flounder","US East Coast",2019,17.8699705515589,48700000,0.805687203791469,1.13400396756078,38
"SHAKE4VWX","Silver hake","Canada East Coast",1993,14.8347759142563,90300000,1.10776748971194,0.0911401198951652,21
"SHAKE4VWX","Silver hake","Canada East Coast",1994,14.8959948069348,94100000,0.332001718213059,0.230917176060563,21
"SHAKE4VWX","Silver hake","Canada East Coast",1995,14.7330513457518,1.43e+08,0.568074324324324,-0.141120871820679,21
"SHAKE4VWX","Silver hake","Canada East Coast",1996,14.2038101029348,3.4e+07,0.852734375,-1.34950246262748,21
"SHAKE4VWX","Silver hake","Canada East Coast",1997,13.9258849102156,1.55e+08,0.69140625,-1.98407070737676,21
"SHAKE4VWX","Silver hake","Canada East Coast",1998,14.5617700830193,1.64e+08,0.908278023598821,-0.532196071543279,21
"SHAKE4VWX","Silver hake","Canada East Coast",1999,15.3801977791468,53600000,0.8142,1.33646585688632,21
"SHAKE4VWX","Silver hake","Canada East Coast",2000,15.1233496647782,48400000,0.599929873772792,0.750021513689552,21
"SHAKE4VWX","Silver hake","Canada East Coast",2001,14.6173507184759,2.39e+08,0.887180779569891,-0.405292475871842,21
"SHAKE4VWX","Silver hake","Canada East Coast",2002,14.8195565883827,59500000,1.19390368852459,0.0563908378621563,21
"SHAKE4VWX","Silver hake","Canada East Coast",2003,14.9198747693099,1.77e+08,0.746509598603838,0.285440717668237,21
"SHAKE4VWX","Silver hake","Canada East Coast",2004,14.2350929696529,2.28e+08,0.712882475660641,-1.27807635825094,21
"SHAKE4VWX","Silver hake","Canada East Coast",2005,14.9592948747965,1.14e+08,0.835735586481115,0.375446042128827,21
"SHAKE4VWX","Silver hake","Canada East Coast",2006,15.0976899055446,68800000,0.757199499165277,0.691434279411709,21
"SHAKE4VWX","Silver hake","Canada East Coast",2007,14.4360137244429,9.5e+07,0.788317137809187,-0.819327263023697,21
"SHAKE4VWX","Silver hake","Canada East Coast",2008,14.6619710923453,3.22e+08,0.704797400611621,-0.303413721918902,21
"SHAKE4VWX","Silver hake","Canada East Coast",2009,14.7440149240741,1.15e+08,0.39734390735146,-0.116088457219882,21
"SHAKE4VWX","Silver hake","Canada East Coast",2010,14.7331728860736,1.85e+08,0.273074324324325,-0.140843366827641,21
"SHAKE4VWX","Silver hake","Canada East Coast",2011,14.5679821051597,73900000,0.245648496240602,-0.518012571489148,21
"SHAKE4VWX","Silver hake","Canada East Coast",2012,15.9066826689049,2.66e+08,0.241922348484849,2.53855404871988,21
"SHAKE4VWX","Silver hake","Canada East Coast",2013,15.3345028910998,2.56e+08,0.249467391304348,1.23213373564787,21
"SILVERFISHSE","Silverfish","Australia",1980,15.4063469539454,1.1e+13,0.0247210401239524,-0.68936472840186,38
"SILVERFISHSE","Silverfish","Australia",1981,15.534100835706,1.19e+13,0.0373011973145641,-0.239137067386822,38
"SILVERFISHSE","Silverfish","Australia",1982,15.4505870872074,1.47e+13,0.0501176861977076,-0.533454540413457,38
"SILVERFISHSE","Silverfish","Australia",1983,15.5526851165442,1.89e+13,0.0626104355879485,-0.173642718580197,38
"SILVERFISHSE","Silverfish","Australia",1984,15.2990091759482,1.14e+13,0.0753737440192947,-1.06764236709459,38
"SILVERFISHSE","Silverfish","Australia",1985,15.5261049417802,8.43e+12,0.206129666421658,-0.26731603596551,38
"SILVERFISHSE","Silverfish","Australia",1986,15.1596139801873,7.73e+12,0.157656755668328,-1.55889611280675,38
"SILVERFISHSE","Silverfish","Australia",1987,14.964828753177,9.99e+12,0.295789486625163,-2.24535429277398,38
"SILVERFISHSE","Silverfish","Australia",1988,15.7643481831492,9.94e+12,0.219805704148299,0.57229600427925,38
"SILVERFISHSE","Silverfish","Australia",1989,15.8980749889656,1.35e+13,0.283171004117713,1.04357332413833,38
"SILVERFISHSE","Silverfish","Australia",1990,15.8060657536542,2.36e+13,0.360944387962852,0.719316227327287,38
"SILVERFISHSE","Silverfish","Australia",1991,15.3391206117324,1.03e+13,0.5115335454094,-0.926282451730797,38
"SILVERFISHSE","Silverfish","Australia",1992,15.3636631877334,1e+13,0.532451810687278,-0.839789998930652,38
"SILVERFISHSE","Silverfish","Australia",1993,15.5511677942158,3.92e+13,0.615882719128608,-0.178990035417126,38
"SILVERFISHSE","Silverfish","Australia",1994,15.3382476406333,3.04e+13,0.543888867571175,-0.9293589589231,38
"SILVERFISHSE","Silverfish","Australia",1995,15.042199820648,6.29e+12,0.52186694493113,-1.97268473269766,38
"SILVERFISHSE","Silverfish","Australia",1996,15.0884030924903,1.05e+13,0.514187911217145,-1.80985609120259,38
"SILVERFISHSE","Silverfish","Australia",1997,15.4963727409457,5.32e+12,0.527315380010185,-0.372097660242344,38
"SILVERFISHSE","Silverfish","Australia",1998,15.683099216885,1.26e+13,0.76681368438268,0.285960031259114,38
"SILVERFISHSE","Silverfish","Australia",1999,15.8295458717111,2.79e+13,1.01263124209046,0.802064387206486,38
"SILVERFISHSE","Silverfish","Australia",2000,15.9696991060987,1.76e+13,1.02549327430272,1.29598959740297,38
"SILVERFISHSE","Silverfish","Australia",2001,16.0309546523624,1.72e+13,1.18782869896586,1.51186516171799,38
"SILVERFISHSE","Silverfish","Australia",2002,15.5089767273561,1.9e+13,0.90762546209249,-0.327678944796554,38
"SILVERFISHSE","Silverfish","Australia",2003,15.5080598842951,9.28e+12,0.950742607730929,-0.330910064674735,38
"SILVERFISHSE","Silverfish","Australia",2004,15.3963197955379,6.99e+12,0.860070403094786,-0.724702238418937,38
"SILVERFISHSE","Silverfish","Australia",2005,15.5893364541325,4.04e+12,0.755520987744467,-0.044476811697032,38
"SILVERFISHSE","Silverfish","Australia",2006,15.4834701867751,6.94e+12,0.705814495407854,-0.417568582184541,38
"SILVERFISHSE","Silverfish","Australia",2007,15.7183683978187,3.27e+12,0.616618490703386,0.410254969454828,38
"SILVERFISHSE","Silverfish","Australia",2008,15.7143261874164,2.31e+12,0.637578667020334,0.396009492842473,38
"SILVERFISHSE","Silverfish","Australia",2009,15.7357090431967,4.5e+12,0.697250673091288,0.471366523181687,38
"SILVERFISHSE","Silverfish","Australia",2010,15.8784655877102,4.95e+12,0.785990313148108,0.97446626657222,38
"SILVERFISHSE","Silverfish","Australia",2011,15.8079553680655,3.24e+12,0.635864971200597,0.725975568436105,38
"SILVERFISHSE","Silverfish","Australia",2012,15.6732702785068,2.75e+12,0.531757950151569,0.251321084283162,38
"SILVERFISHSE","Silverfish","Australia",2013,15.972979195324,6.91e+12,0.327761089940345,1.30754922188933,38
"SILVERFISHSE","Silverfish","Australia",2014,15.9498611821069,5.91e+12,0.318943938676513,1.22607718460475,38
"SILVERFISHSE","Silverfish","Australia",2015,15.8170326109286,9.03e+12,0.269287273908571,0.757965405194077,38
"SILVERFISHSE","Silverfish","Australia",2016,15.9524223686736,8.95e+12,0.232897781397236,1.23510326679855,38
"SILVERFISHSE","Silverfish","Australia",2017,16.0735703986368,9.2e+12,0.199503531144745,1.66205071775055,38
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1972,24.1778378321007,5232481481,0.053966482,-0.921223487624786,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1973,24.2853114961539,4065759259,0.062527685,-0.374364702610855,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1974,24.0683952839332,2848481481,0.072485232,-1.47810055557403,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1975,24.09543049035,4034574074,0.069025602,-1.34053717887205,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1976,23.9534742448824,4147555556,0.082920093,-2.06285385622218,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1977,24.1159964971838,4710592593,0.090950602,-1.23589106292542,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1978,24.1499627670487,3428129630,0.094748241,-1.06306032124177,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1979,24.1522714987571,4296925926,0.089891157,-1.05131279008518,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1980,24.1684879254816,3488833333,0.100245324,-0.968798664471681,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1981,24.1307016991356,3929962963,0.104307083,-1.16106650991898,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1982,24.1384031991521,6261481481,0.111665787,-1.12187892867373,47
"SKJCWPAC","Skipjack tuna","Pacific Ocean",1983,24.0593652010719,4842481481,0.121067407,-1.52404837158654,47
